timestamp,req_pred,bytes_pred
1995-08-23 05:40:00-04:00,100,3088191.2528542555
1995-08-23 05:45:00-04:00,87,2391738.9887987375
1995-08-23 05:50:00-04:00,52,1321026.855545698
1995-08-23 05:55:00-04:00,81,2573012.2879340365
1995-08-23 06:00:00-04:00,120,1648259.0444403284
1995-08-23 06:05:00-04:00,108,2169465.8007776034
1995-08-23 06:10:00-04:00,83,1243771.888566344
1995-08-23 06:15:00-04:00,88,1923934.1773555516
1995-08-23 06:20:00-04:00,133,2204007.5920799365
1995-08-23 06:25:00-04:00,137,1872887.878551761
1995-08-23 06:30:00-04:00,85,1753720.3324515948
1995-08-23 06:35:00-04:00,92,2191421.585437398
1995-08-23 06:40:00-04:00,158,3096931.9409855315
1995-08-23 06:45:00-04:00,150,3656671.9976895982
1995-08-23 06:50:00-04:00,90,3534029.5268725622
1995-08-23 06:55:00-04:00,93,1690077.61576787
1995-08-23 07:00:00-04:00,90,1745160.7787573987
1995-08-23 07:05:00-04:00,117,3443591.228030266
1995-08-23 07:10:00-04:00,121,2532370.5791088333
1995-08-23 07:15:00-04:00,102,906090.0972597487
1995-08-23 07:20:00-04:00,150,3572018.5793029615
1995-08-23 07:25:00-04:00,172,4294188.100913227
1995-08-23 07:30:00-04:00,193,2892816.976558759
1995-08-23 07:35:00-04:00,150,1846493.605323941
1995-08-23 07:40:00-04:00,139,2313277.491921254
1995-08-23 07:45:00-04:00,134,1990076.5103411684
1995-08-23 07:50:00-04:00,173,2938177.184870358
1995-08-23 07:55:00-04:00,182,2684182.2167824996
1995-08-23 08:00:00-04:00,135,3900840.675162181
1995-08-23 08:05:00-04:00,187,1903800.9428312758
1995-08-23 08:10:00-04:00,251,2890821.068124755
1995-08-23 08:15:00-04:00,202,1537435.3631298451
1995-08-23 08:20:00-04:00,203,2140437.355795605
1995-08-23 08:25:00-04:00,239,4780458.93271009
1995-08-23 08:30:00-04:00,233,3046462.0699097766
1995-08-23 08:35:00-04:00,207,2893430.628328828
1995-08-23 08:40:00-04:00,264,2879433.4344851347
1995-08-23 08:45:00-04:00,237,4320992.68520741
1995-08-23 08:50:00-04:00,231,3986126.4170264527
1995-08-23 08:55:00-04:00,233,4091247.6540054004
1995-08-23 09:00:00-04:00,225,3708825.9707908323
1995-08-23 09:05:00-04:00,247,2854595.398138757
1995-08-23 09:10:00-04:00,204,2145112.984782173
1995-08-23 09:15:00-04:00,230,3264603.0258684386
1995-08-23 09:20:00-04:00,217,1754949.7896280263
1995-08-23 09:25:00-04:00,254,4189938.486121114
1995-08-23 09:30:00-04:00,182,1870651.2423678762
1995-08-23 09:35:00-04:00,268,3763678.534985154
1995-08-23 09:40:00-04:00,169,2319009.8148528636
1995-08-23 09:45:00-04:00,274,4010426.901989636
1995-08-23 09:50:00-04:00,260,3578030.555272116
1995-08-23 09:55:00-04:00,258,3270626.4806654872
1995-08-23 10:00:00-04:00,193,3544345.429297793
1995-08-23 10:05:00-04:00,233,3163208.034296904
1995-08-23 10:10:00-04:00,196,2091983.3281364904
1995-08-23 10:15:00-04:00,190,1546068.2691609138
1995-08-23 10:20:00-04:00,220,2469734.4625216466
1995-08-23 10:25:00-04:00,268,3007038.6472314345
1995-08-23 10:30:00-04:00,285,2462400.336304563
1995-08-23 10:35:00-04:00,232,4928381.156957459
1995-08-23 10:40:00-04:00,287,3709422.9796411623
1995-08-23 10:45:00-04:00,242,3623993.512264537
1995-08-23 10:50:00-04:00,246,3480501.6504472797
1995-08-23 10:55:00-04:00,271,2927606.998161837
1995-08-23 11:00:00-04:00,329,2628119.7186148744
1995-08-23 11:05:00-04:00,343,3138638.0353729827
1995-08-23 11:10:00-04:00,334,3735380.6593462857
1995-08-23 11:15:00-04:00,247,4616775.3719906155
1995-08-23 11:20:00-04:00,260,2853150.9659415334
1995-08-23 11:25:00-04:00,274,4004493.6528970962
1995-08-23 11:30:00-04:00,398,5064668.423691769
1995-08-23 11:35:00-04:00,386,5227956.530637387
1995-08-23 11:40:00-04:00,398,4980738.485041127
1995-08-23 11:45:00-04:00,196,4556220.787495337
1995-08-23 11:50:00-04:00,236,2756858.1020355304
1995-08-23 11:55:00-04:00,178,1596792.3466996115
1995-08-23 12:00:00-04:00,360,6756047.049358684
1995-08-23 12:05:00-04:00,325,6896930.716149883
1995-08-23 12:10:00-04:00,338,3757543.348218176
1995-08-23 12:15:00-04:00,443,5514506.696801287
1995-08-23 12:20:00-04:00,382,5999116.382419063
1995-08-23 12:25:00-04:00,387,5525761.573229575
1995-08-23 12:30:00-04:00,341,5314699.51169665
1995-08-23 12:35:00-04:00,410,6526637.710674763
1995-08-23 12:40:00-04:00,400,7448721.306639138
1995-08-23 12:45:00-04:00,376,4010565.683212293
1995-08-23 12:50:00-04:00,308,3793559.1801235536
1995-08-23 12:55:00-04:00,366,5401957.703668797
1995-08-23 13:00:00-04:00,370,5388755.081778913
1995-08-23 13:05:00-04:00,323,3691007.348025947
1995-08-23 13:10:00-04:00,298,4359089.346189512
1995-08-23 13:15:00-04:00,410,7856562.658296029
1995-08-23 13:20:00-04:00,424,7051466.0772772655
1995-08-23 13:25:00-04:00,349,5777309.575762846
1995-08-23 13:30:00-04:00,397,6090547.000596797
1995-08-23 13:35:00-04:00,300,5015317.404730848
1995-08-23 13:40:00-04:00,338,5573999.74664194
1995-08-23 13:45:00-04:00,388,3885720.303325371
1995-08-23 13:50:00-04:00,327,4388556.561352219
1995-08-23 13:55:00-04:00,424,5110474.189011284
1995-08-23 14:00:00-04:00,309,3240304.0306057143
1995-08-23 14:05:00-04:00,397,8355002.976341419
1995-08-23 14:10:00-04:00,361,5605582.171940269
1995-08-23 14:15:00-04:00,328,3691802.3536148234
1995-08-23 14:20:00-04:00,341,4632880.402833723
1995-08-23 14:25:00-04:00,331,4614817.493041737
1995-08-23 14:30:00-04:00,304,5085035.094143846
1995-08-23 14:35:00-04:00,298,5413335.627624521
1995-08-23 14:40:00-04:00,275,4290311.793888173
1995-08-23 14:45:00-04:00,276,3427791.248971121
1995-08-23 14:50:00-04:00,424,7250737.298568314
1995-08-23 14:55:00-04:00,300,4134636.6307505323
1995-08-23 15:00:00-04:00,347,3458406.2089461028
1995-08-23 15:05:00-04:00,362,7401234.717251972
1995-08-23 15:10:00-04:00,299,4824014.437868071
1995-08-23 15:15:00-04:00,318,2592408.0139906686
1995-08-23 15:20:00-04:00,333,5500252.9885077905
1995-08-23 15:25:00-04:00,301,3916019.647112221
1995-08-23 15:30:00-04:00,339,4453245.241814263
1995-08-23 15:35:00-04:00,350,4401580.289820099
1995-08-23 15:40:00-04:00,378,7720117.596156254
1995-08-23 15:45:00-04:00,379,7208013.732727702
1995-08-23 15:50:00-04:00,513,7494492.131798341
1995-08-23 15:55:00-04:00,438,7059896.475905689
1995-08-23 16:00:00-04:00,414,7924901.2944223685
1995-08-23 16:05:00-04:00,470,6179124.761994684
1995-08-23 16:10:00-04:00,398,7648378.297959143
1995-08-23 16:15:00-04:00,499,7258213.443504666
1995-08-23 16:20:00-04:00,353,6930845.135784071
1995-08-23 16:25:00-04:00,431,6565369.6590199005
1995-08-23 16:30:00-04:00,433,9141000.005801445
1995-08-23 16:35:00-04:00,423,5874809.803058688
1995-08-23 16:40:00-04:00,292,6088750.975926405
1995-08-23 16:45:00-04:00,286,4997477.324517852
1995-08-23 16:50:00-04:00,255,4446207.457868255
1995-08-23 16:55:00-04:00,239,5574825.3368508285
1995-08-23 17:00:00-04:00,252,3826360.379040536
1995-08-23 17:05:00-04:00,194,3382650.7917996556
1995-08-23 17:10:00-04:00,219,2847736.6889900127
1995-08-23 17:15:00-04:00,221,4032597.1001022384
1995-08-23 17:20:00-04:00,254,4166865.9701641025
1995-08-23 17:25:00-04:00,251,2935291.105061646
1995-08-23 17:30:00-04:00,213,3965078.269123569
1995-08-23 17:35:00-04:00,265,5318303.898776686
1995-08-23 17:40:00-04:00,242,4252009.269570134
1995-08-23 17:45:00-04:00,292,5708334.828084824
1995-08-23 17:50:00-04:00,245,3376894.9725803435
1995-08-23 17:55:00-04:00,188,2756581.2504304606
1995-08-23 18:00:00-04:00,173,1893251.5435084016
1995-08-23 18:05:00-04:00,280,5727442.457447369
1995-08-23 18:10:00-04:00,205,2672458.3059409433
1995-08-23 18:15:00-04:00,201,3347600.6729513793
1995-08-23 18:20:00-04:00,269,2796727.4491862324
1995-08-23 18:25:00-04:00,196,6863600.61426011
1995-08-23 18:30:00-04:00,185,7216704.7454628125
1995-08-23 18:35:00-04:00,218,6005803.500905224
1995-08-23 18:40:00-04:00,176,3790292.870978325
1995-08-23 18:45:00-04:00,234,3743705.3337375857
1995-08-23 18:50:00-04:00,166,2828539.629237694
1995-08-23 18:55:00-04:00,153,1676505.5121058156
1995-08-23 19:00:00-04:00,232,3035713.6033158298
1995-08-23 19:05:00-04:00,136,1765409.94389435
1995-08-23 19:10:00-04:00,204,3701383.7805596376
1995-08-23 19:15:00-04:00,181,3781502.8294958547
1995-08-23 19:20:00-04:00,162,4093740.1849888903
1995-08-23 19:25:00-04:00,182,2483993.2953386484
1995-08-23 19:30:00-04:00,148,2262666.4364869697
1995-08-23 19:35:00-04:00,201,4367854.199203485
1995-08-23 19:40:00-04:00,185,4194132.0783778057
1995-08-23 19:45:00-04:00,192,3277805.880308864
1995-08-23 19:50:00-04:00,195,2241296.1171258865
1995-08-23 19:55:00-04:00,211,4216060.905164088
1995-08-23 20:00:00-04:00,206,3476573.984752341
1995-08-23 20:05:00-04:00,227,2246634.5040499056
1995-08-23 20:10:00-04:00,191,3722747.4178313664
1995-08-23 20:15:00-04:00,192,2654699.3025229964
1995-08-23 20:20:00-04:00,159,3414120.2321445225
1995-08-23 20:25:00-04:00,143,2294327.218075367
1995-08-23 20:30:00-04:00,214,2248034.762770233
1995-08-23 20:35:00-04:00,147,2744343.962068351
1995-08-23 20:40:00-04:00,203,2924185.9327319874
1995-08-23 20:45:00-04:00,180,2448082.2921443656
1995-08-23 20:50:00-04:00,120,1520879.1880534873
1995-08-23 20:55:00-04:00,162,2040566.3467403972
1995-08-23 21:00:00-04:00,152,2027938.418949372
1995-08-23 21:05:00-04:00,124,2653810.0058750114
1995-08-23 21:10:00-04:00,98,1366708.112335895
1995-08-23 21:15:00-04:00,102,1516917.4849369568
1995-08-23 21:20:00-04:00,100,1666296.9989619395
1995-08-23 21:25:00-04:00,114,1487268.004503917
1995-08-23 21:30:00-04:00,126,3476225.9948534193
1995-08-23 21:35:00-04:00,111,2524696.6494061537
1995-08-23 21:40:00-04:00,84,4253445.20830382
1995-08-23 21:45:00-04:00,81,888397.6618075466
1995-08-23 21:50:00-04:00,140,2620372.0303133745
1995-08-23 21:55:00-04:00,139,2212714.7693960797
1995-08-23 22:00:00-04:00,98,3266539.136704303
1995-08-23 22:05:00-04:00,151,2050896.0349344695
1995-08-23 22:10:00-04:00,142,3030417.2987570534
1995-08-23 22:15:00-04:00,173,2179373.9160470716
1995-08-23 22:20:00-04:00,146,2998996.6071208254
1995-08-23 22:25:00-04:00,143,3146132.645020856
1995-08-23 22:30:00-04:00,190,3813924.948863339
1995-08-23 22:35:00-04:00,144,2871446.5086810533
1995-08-23 22:40:00-04:00,120,1638481.101349535
1995-08-23 22:45:00-04:00,152,1755000.7631566555
1995-08-23 22:50:00-04:00,201,2391625.410839318
1995-08-23 22:55:00-04:00,188,5318388.740978533
1995-08-23 23:00:00-04:00,160,3747366.5293214074
1995-08-23 23:05:00-04:00,218,4935055.117140628
1995-08-23 23:10:00-04:00,126,2837511.4008044484
1995-08-23 23:15:00-04:00,148,4008405.4677527864
1995-08-23 23:20:00-04:00,140,2124247.8682979313
1995-08-23 23:25:00-04:00,111,3332533.185560193
1995-08-23 23:30:00-04:00,202,2795849.187269571
1995-08-23 23:35:00-04:00,160,3727303.589745872
1995-08-23 23:40:00-04:00,137,3534224.1893485454
1995-08-23 23:45:00-04:00,115,3045453.9895880925
1995-08-23 23:50:00-04:00,90,1191317.8679673125
1995-08-23 23:55:00-04:00,140,3024223.905081602
1995-08-24 00:00:00-04:00,111,1521649.8663772463
1995-08-24 00:05:00-04:00,135,2397011.170781844
1995-08-24 00:10:00-04:00,136,1014560.3441520663
1995-08-24 00:15:00-04:00,103,1677621.1375179864
1995-08-24 00:20:00-04:00,100,1491624.8226427394
1995-08-24 00:25:00-04:00,56,1240911.6782744215
1995-08-24 00:30:00-04:00,127,1843683.8116621722
1995-08-24 00:35:00-04:00,125,2633799.808857554
1995-08-24 00:40:00-04:00,141,2621816.9906722615
1995-08-24 00:45:00-04:00,103,1384052.5040467978
1995-08-24 00:50:00-04:00,109,2354687.1817298844
1995-08-24 00:55:00-04:00,110,1853054.4142548358
1995-08-24 01:00:00-04:00,141,2366623.9944568956
1995-08-24 01:05:00-04:00,112,1740657.0497523246
1995-08-24 01:10:00-04:00,51,3098427.221460333
1995-08-24 01:15:00-04:00,70,1347578.1213182998
1995-08-24 01:20:00-04:00,132,1207030.9005745947
1995-08-24 01:25:00-04:00,112,3246301.089823294
1995-08-24 01:30:00-04:00,113,2992013.777350727
1995-08-24 01:35:00-04:00,60,817396.2473496497
1995-08-24 01:40:00-04:00,69,1704452.6356795914
1995-08-24 01:45:00-04:00,43,474588.07966113184
1995-08-24 01:50:00-04:00,81,2610264.009214188
1995-08-24 01:55:00-04:00,73,1621495.7859031504
1995-08-24 02:00:00-04:00,58,2999309.3816183177
1995-08-24 02:05:00-04:00,72,1460928.4108501095
1995-08-24 02:10:00-04:00,68,1142577.1912901718
1995-08-24 02:15:00-04:00,85,1245571.443177152
1995-08-24 02:20:00-04:00,51,1029625.910087767
1995-08-24 02:25:00-04:00,48,784757.954055522
1995-08-24 02:30:00-04:00,57,1206613.863579164
1995-08-24 02:35:00-04:00,88,1150141.7649264992
1995-08-24 02:40:00-04:00,81,2137168.1276074164
1995-08-24 02:45:00-04:00,47,798614.421835766
1995-08-24 02:50:00-04:00,94,1363941.352964797
1995-08-24 02:55:00-04:00,93,1589883.2111087528
1995-08-24 03:00:00-04:00,84,1530903.9147766042
1995-08-24 03:05:00-04:00,43,482916.09616643994
1995-08-24 03:10:00-04:00,74,801793.6333617077
1995-08-24 03:15:00-04:00,74,2919467.8328248244
1995-08-24 03:20:00-04:00,46,359639.08291134844
1995-08-24 03:25:00-04:00,47,571029.7689889511
1995-08-24 03:30:00-04:00,69,839293.5070558649
1995-08-24 03:35:00-04:00,74,688189.8248891967
1995-08-24 03:40:00-04:00,64,1422359.5448335835
1995-08-24 03:45:00-04:00,27,680261.0114397685
1995-08-24 03:50:00-04:00,40,645057.4111842558
1995-08-24 03:55:00-04:00,65,1287664.3810556128
1995-08-24 04:00:00-04:00,72,1051957.5031083266
1995-08-24 04:05:00-04:00,37,1111941.7429192562
1995-08-24 04:10:00-04:00,56,858284.4378135605
1995-08-24 04:15:00-04:00,47,741540.3449351224
1995-08-24 04:20:00-04:00,63,610152.6757159767
1995-08-24 04:25:00-04:00,67,2331582.9386105854
1995-08-24 04:30:00-04:00,49,3131478.5315782353
1995-08-24 04:35:00-04:00,69,1001658.4561547936
1995-08-24 04:40:00-04:00,56,760651.9043462543
1995-08-24 04:45:00-04:00,27,1450316.7477377462
1995-08-24 04:50:00-04:00,74,663892.6324330966
1995-08-24 04:55:00-04:00,62,363731.3375893147
1995-08-24 05:00:00-04:00,41,363585.3897038345
1995-08-24 05:05:00-04:00,60,1052183.5870710216
1995-08-24 05:10:00-04:00,52,693102.1234608898
1995-08-24 05:15:00-04:00,40,259335.5556982879
1995-08-24 05:20:00-04:00,40,479024.9469695803
1995-08-24 05:25:00-04:00,61,998760.4036662418
1995-08-24 05:30:00-04:00,79,3111356.428694285
1995-08-24 05:35:00-04:00,57,1067953.2120573611
1995-08-24 05:40:00-04:00,40,408903.01514438156
1995-08-24 05:45:00-04:00,69,615944.604017893
1995-08-24 05:50:00-04:00,60,713551.7957765481
1995-08-24 05:55:00-04:00,55,2007334.6430710484
1995-08-24 06:00:00-04:00,75,668455.6494855591
1995-08-24 06:05:00-04:00,67,2067156.605001918
1995-08-24 06:10:00-04:00,52,692904.2818576621
1995-08-24 06:15:00-04:00,42,315940.6572574689
1995-08-24 06:20:00-04:00,73,1776080.500767027
1995-08-24 06:25:00-04:00,84,1700257.8396760654
1995-08-24 06:30:00-04:00,73,964530.9336458709
1995-08-24 06:35:00-04:00,94,2011534.9610244469
1995-08-24 06:40:00-04:00,90,853344.6298138903
1995-08-24 06:45:00-04:00,72,1017590.059808006
1995-08-24 06:50:00-04:00,97,1221610.2760791027
1995-08-24 06:55:00-04:00,46,254661.9871341083
1995-08-24 07:00:00-04:00,72,689371.8351531496
1995-08-24 07:05:00-04:00,66,782730.1469443273
1995-08-24 07:10:00-04:00,72,628539.8496772196
1995-08-24 07:15:00-04:00,143,1700199.831666908
1995-08-24 07:20:00-04:00,126,1729462.8401864052
1995-08-24 07:25:00-04:00,82,975331.3583919472
1995-08-24 07:30:00-04:00,90,1670838.6819658473
1995-08-24 07:35:00-04:00,89,795541.5011739691
1995-08-24 07:40:00-04:00,134,763633.5907356531
1995-08-24 07:45:00-04:00,204,3055418.754682165
1995-08-24 07:50:00-04:00,241,2153231.641702633
1995-08-24 07:55:00-04:00,183,4440709.520574212
1995-08-24 08:00:00-04:00,162,1882722.9965720992
1995-08-24 08:05:00-04:00,172,4824991.608668408
1995-08-24 08:10:00-04:00,142,1369584.5775688048
1995-08-24 08:15:00-04:00,236,1724758.62189614
1995-08-24 08:20:00-04:00,224,4137452.398529788
1995-08-24 08:25:00-04:00,201,4159891.261356767
1995-08-24 08:30:00-04:00,198,3412056.0619004094
1995-08-24 08:35:00-04:00,187,3653319.392158121
1995-08-24 08:40:00-04:00,202,2939025.172476211
1995-08-24 08:45:00-04:00,252,3048746.9961110726
1995-08-24 08:50:00-04:00,221,5517518.507887299
1995-08-24 08:55:00-04:00,280,3946244.5897940076
1995-08-24 09:00:00-04:00,265,2597887.5562433857
1995-08-24 09:05:00-04:00,231,1716113.6102466942
1995-08-24 09:10:00-04:00,235,1951372.4631875532
1995-08-24 09:15:00-04:00,276,2371471.336221162
1995-08-24 09:20:00-04:00,264,5356777.6566904085
1995-08-24 09:25:00-04:00,278,3023768.1890026005
1995-08-24 09:30:00-04:00,235,2744030.302406283
1995-08-24 09:35:00-04:00,184,2371320.170777797
1995-08-24 09:40:00-04:00,226,2865445.0613363436
1995-08-24 09:45:00-04:00,214,1621235.15266908
1995-08-24 09:50:00-04:00,140,693809.0689576783
1995-08-24 09:55:00-04:00,224,1850294.4996262037
1995-08-24 10:00:00-04:00,261,2171812.9407351655
1995-08-24 10:05:00-04:00,246,2567173.8530735797
1995-08-24 10:10:00-04:00,255,3510129.4685654435
1995-08-24 10:15:00-04:00,266,5811404.998941271
1995-08-24 10:20:00-04:00,315,2546253.078951535
1995-08-24 10:25:00-04:00,261,3306697.8278378034
1995-08-24 10:30:00-04:00,283,2597416.9389249748
1995-08-24 10:35:00-04:00,352,4785723.194489418
1995-08-24 10:40:00-04:00,339,6421902.1591227865
1995-08-24 10:45:00-04:00,415,5678515.9119852595
1995-08-24 10:50:00-04:00,436,3892288.331103724
1995-08-24 10:55:00-04:00,345,5525661.913485918
1995-08-24 11:00:00-04:00,373,6026807.758974736
1995-08-24 11:05:00-04:00,288,4732474.995590631
1995-08-24 11:10:00-04:00,340,4588439.886087871
1995-08-24 11:15:00-04:00,405,5630902.3750765845
1995-08-24 11:20:00-04:00,295,2633532.114055556
1995-08-24 11:25:00-04:00,325,4986092.863647297
1995-08-24 11:30:00-04:00,346,4715605.462586414
1995-08-24 11:35:00-04:00,277,4102002.422160624
1995-08-24 11:40:00-04:00,260,7156929.71421744
1995-08-24 11:45:00-04:00,335,6553213.180179023
1995-08-24 11:50:00-04:00,347,8139420.075848291
1995-08-24 11:55:00-04:00,355,10228219.603450116
1995-08-24 12:00:00-04:00,385,4920959.058993508
1995-08-24 12:05:00-04:00,302,4900761.343695698
1995-08-24 12:10:00-04:00,285,3201687.736769134
1995-08-24 12:15:00-04:00,268,2910079.354507741
1995-08-24 12:20:00-04:00,370,4024376.4813409736
1995-08-24 12:25:00-04:00,354,4864707.797401404
1995-08-24 12:30:00-04:00,302,5443610.212262676
1995-08-24 12:35:00-04:00,344,4532319.690659899
1995-08-24 12:40:00-04:00,431,4767131.765453137
1995-08-24 12:45:00-04:00,364,3112674.6755620027
1995-08-24 12:50:00-04:00,422,4219243.682349849
1995-08-24 12:55:00-04:00,390,7124687.846278055
1995-08-24 13:00:00-04:00,397,9300812.061614055
1995-08-24 13:05:00-04:00,363,5546890.75086103
1995-08-24 13:10:00-04:00,329,5654295.198174276
1995-08-24 13:15:00-04:00,305,6204671.54543206
1995-08-24 13:20:00-04:00,238,4056396.040785778
1995-08-24 13:25:00-04:00,156,1416859.0611272366
1995-08-24 13:30:00-04:00,164,1595928.9342271064
1995-08-24 13:35:00-04:00,162,1126675.6607358453
1995-08-24 13:40:00-04:00,110,120713.81153557755
1995-08-24 13:45:00-04:00,143,1010068.8196529426
1995-08-24 13:50:00-04:00,95,3217594.440445546
1995-08-24 13:55:00-04:00,157,1261202.7124193588
1995-08-24 14:00:00-04:00,139,1184475.851415827
1995-08-24 14:05:00-04:00,88,103391.26830782887
1995-08-24 14:10:00-04:00,128,130739.54387648526
1995-08-24 14:15:00-04:00,273,2220459.3261203356
1995-08-24 14:20:00-04:00,265,2128256.7668830343
1995-08-24 14:25:00-04:00,332,2931580.2595553184
1995-08-24 14:30:00-04:00,0,422557.5922608283
1995-08-24 14:35:00-04:00,0,0.028594767342965115
1995-08-24 14:40:00-04:00,306,3437657.153525601
1995-08-24 14:45:00-04:00,332,4546522.727961503
1995-08-24 14:50:00-04:00,271,2831416.432633715
1995-08-24 14:55:00-04:00,307,2475662.014189218
1995-08-24 15:00:00-04:00,232,1841133.9425930586
1995-08-24 15:05:00-04:00,345,5493166.430664201
1995-08-24 15:10:00-04:00,282,3555254.8394947457
1995-08-24 15:15:00-04:00,326,4611625.219924743
1995-08-24 15:20:00-04:00,313,4469946.052063127
1995-08-24 15:25:00-04:00,423,5747936.445238289
1995-08-24 15:30:00-04:00,449,10517628.359048799
1995-08-24 15:35:00-04:00,370,4350134.987391299
1995-08-24 15:40:00-04:00,373,3444388.785813524
1995-08-24 15:45:00-04:00,309,4826713.949646137
1995-08-24 15:50:00-04:00,313,4895257.871578933
1995-08-24 15:55:00-04:00,341,4560355.277572621
1995-08-24 16:00:00-04:00,276,2093265.1561320338
1995-08-24 16:05:00-04:00,308,5541077.8823761605
1995-08-24 16:10:00-04:00,365,4360248.066067743
1995-08-24 16:15:00-04:00,329,4562153.062416918
1995-08-24 16:20:00-04:00,371,6739606.388859618
1995-08-24 16:25:00-04:00,289,4435230.147891697
1995-08-24 16:30:00-04:00,309,3791785.8280751035
1995-08-24 16:35:00-04:00,290,3892800.9750430994
1995-08-24 16:40:00-04:00,268,5116661.619846514
1995-08-24 16:45:00-04:00,264,3310648.6387538314
1995-08-24 16:50:00-04:00,228,5629084.8148215925
1995-08-24 16:55:00-04:00,243,3126692.5836181436
1995-08-24 17:00:00-04:00,276,3876532.0137984776
1995-08-24 17:05:00-04:00,257,4330224.450637911
1995-08-24 17:10:00-04:00,223,4407806.273712488
1995-08-24 17:15:00-04:00,235,4416667.243868617
1995-08-24 17:20:00-04:00,211,3015278.271327069
1995-08-24 17:25:00-04:00,205,2595769.984697261
1995-08-24 17:30:00-04:00,323,4407096.520051429
1995-08-24 17:35:00-04:00,282,3090110.2225187016
1995-08-24 17:40:00-04:00,250,4292005.936988892
1995-08-24 17:45:00-04:00,183,6960967.517459841
1995-08-24 17:50:00-04:00,172,5539513.207975283
1995-08-24 17:55:00-04:00,156,2409654.865028507
1995-08-24 18:00:00-04:00,245,4150759.906819025
1995-08-24 18:05:00-04:00,220,5454456.214132051
1995-08-24 18:10:00-04:00,181,5530548.602625646
1995-08-24 18:15:00-04:00,197,3164222.876371724
1995-08-24 18:20:00-04:00,219,3988628.68446255
